website,restaurant_name,restaurant_href,review_author,review_text,review_rating_total,review_rating_food,review_rating_service,review_rating_atmosphere,review_rating_overall_impression,review_rating_price_quality_ratio,review_len,language
DinnerBooking,VÕIVÕI Tuli Resto Baar,https://dinnerbooking.com/ee/et-EE/r3959/voivoi-tuli-resto-baar,LIA,"Tiit on väga maitsev,, menüüs on roogasid, mida ei kohta teistes restoranides. Teenindus on hea aga ei teki hoolimise tunnet. Interjöör on igav. Toifunauding on garanteeritud.",3.4,5.0,3.0,2.0,3.0,4.0,26,et
DinnerBooking,VÕIVÕI Tuli Resto Baar,https://dinnerbooking.com/ee/et-EE/r3959/voivoi-tuli-resto-baar,ÜLLE,"väga meeldiv kogemus,uksel võeti lahkelt ja rõõmsalt vastu,teenindajad lahked ja naerusuised.Võtsime jagamiseks peaaegu kogu menüü ja jäime väga rahule,igaühele meist oma lemmik.Kohtusime ka omanikega,mis oli päeva point,jätsid väga meeldiva mulje,ägedad inimesed.Teise korruse baar väga suurlinnalik ja kena sisekujundus.Kindlasti tuleme tagasi.
Täname kogu meeskonda,kes tegid meie viibimise eriliseks!
Head jaksu ja jõudu uuel aastal teile!",5.0,5.0,5.0,5.0,5.0,5.0,54,et
DinnerBooking,VÕIVÕI Tuli Resto Baar,https://dinnerbooking.com/ee/et-EE/r3959/voivoi-tuli-resto-baar,SILVIA,"Lauda toodud lisandina avokaado oli toores. Leiba ei tooodud üldse lauda ning isegi kui see on tasuline, siis seda teenust ei pakutud. Restorani ise väga kena ning sümpaatne. Avatud köögist tulevad aurud ega lõhnu polnud absoluutselt tunda",2.4,2.0,1.0,3.0,4.0,2.0,37,et
DinnerBooking,VÕIVÕI Tuli Resto Baar,https://dinnerbooking.com/ee/et-EE/r3959/voivoi-tuli-resto-baar,ENE,kogu seltskond oli väga tänulik selle valiku eest,4.6,5.0,5.0,5.0,4.0,4.0,8,et
DinnerBooking,VÕIVÕI Tuli Resto Baar,https://dinnerbooking.com/ee/et-EE/r3959/voivoi-tuli-resto-baar,OKSANA,"*Kraanivett kloorimaitsega(!) pakutakse 3 euro eest. ????
*Küsiti glöögi, saime vastust, et glöögi müüakse Raekojaplatsil.
*Salaatide kõrval ei pakunudki leiva
*Maksaga koos võiks ka kohe pakkuda püreet.",3.2,4.0,2.0,5.0,2.0,3.0,27,et
DinnerBooking,VÕIVÕI Tuli Resto Baar,https://dinnerbooking.com/ee/et-EE/r3959/voivoi-tuli-resto-baar,VIKTORIA,Nagu alati kõik on suurepärane!,5.0,5.0,5.0,5.0,5.0,5.0,5,et
DinnerBooking,VÕIVÕI Tuli Resto Baar,https://dinnerbooking.com/ee/et-EE/r3959/voivoi-tuli-resto-baar,EVELYN,"Teenindus oli õhtusöögi alguses väga hea, aga muutus järjest nõrgemaks õhtu edenedes. Lõpuks ei jõudnud kuidagi lauda ei tellitud kokteilid ega vesi, arvest rääkimata.
Kokkuvõttes oli õhtu siiski tore ja toit maitsev.",3.2,5.0,3.0,3.0,3.0,2.0,32,et
DinnerBooking,VÕIVÕI Tuli Resto Baar,https://dinnerbooking.com/ee/et-EE/r3959/voivoi-tuli-resto-baar,KERSTI,"Toidud olid head, kuid sisu ei vastanud kõiges menüüs kirjeldatule... ilmselt alguse asi, ehk paraneb. Soovitan kõik täpselt üle küsida.",3.6,4.0,4.0,4.0,3.0,3.0,20,et
DinnerBooking,VÕIVÕI Tuli Resto Baar,https://dinnerbooking.com/ee/et-EE/r3959/voivoi-tuli-resto-baar,VIKTORIA,"Õdus koht, soe vastuvõtt, maitsev toit. Kindlasti tuleme tagasi. Soovitan!",5.0,5.0,5.0,5.0,5.0,5.0,10,et
DinnerBooking,VÕIVÕI Tuli Resto Baar,https://dinnerbooking.com/ee/et-EE/r3959/voivoi-tuli-resto-baar,MARIT,"Baarimees võiks olla vähem hajevil,muidu kõik tipptopp. :)
Aa,garderoobi juures ei ole kuhugi daamidel oma käekotti toetada,see kraanikausi äärepealne ei ole ok.",3.6,5.0,3.0,3.0,3.0,4.0,22,et
DinnerBooking,VÕIVÕI Tuli Resto Baar,https://dinnerbooking.com/ee/et-EE/r3959/voivoi-tuli-resto-baar,LAURA,"Paar märkust:
1. Parandage kraanikaussi sensorid, ei samaaegselt 2 kätt pesta, ühega peab sensorit aktiveerima- imelik.
2. Kui tellid nt sinki omletti voi Benedicti kõrvale, siis ootad et sink on kohe roa sees (vähemalt ühel taldrikul). Eraldi kausist söömine on mõtetu.
3. Laske teenindajatelt õppida Latte arti. Sellises ilusas restoranis võiks ka kohvi tass olla ilus, mitte lihtsalt vahuga nii nagu tuleb välja:)",3.8,3.0,4.0,5.0,4.0,3.0,63,et
DinnerBooking,VÕIVÕI Tuli Resto Baar,https://dinnerbooking.com/ee/et-EE/r3959/voivoi-tuli-resto-baar,TIINA,"Ootused olid kõrged. Tellisime seltskonnaga mitu pastat seenekastme trühvliga. Pasta oli väga kuiv,mage ja oleks võinud olla rohkem kastet.
18 eur ei väärinud kahjuks.",2.6,2.0,2.0,5.0,2.0,2.0,24,et
DinnerBooking,VÕIVÕI Tuli Resto Baar,https://dinnerbooking.com/ee/et-EE/r3959/voivoi-tuli-resto-baar,KERLI,"Suurepärane restoraanielamus, parim teenindus, väga stiilne sisustus, fantastilised toidud ja kokteilid.",5.0,5.0,5.0,5.0,5.0,5.0,11,et
DinnerBooking,VÕIVÕI Tuli Resto Baar,https://dinnerbooking.com/ee/et-EE/r3959/voivoi-tuli-resto-baar,KRISTJAN,"Toidud olid maitsav ja atmosfäär hubane, aga teenindus annab soovida. Me ootasime pool tundi, et keegi tuleks mei lauda koristama peale pearooga ja pakuks meile magustodu menüüd, aga meist kõnniti tumalt mööda mitu korda. Ja lõpuks pidime ise püsti tõusma ja arvet paluma, sest me ei kannatanud enam oodata. Teenindaja isegi ei vabandanu, et me nii kaua pidime oitama, väga ebaviisakas käitumine igastahes. Magustoidu menüüni ei jõudnudki. Lahkusime halval muljel restoranist.",3.4,5.0,1.0,5.0,3.0,3.0,71,et
DinnerBooking,VÕIVÕI Tuli Resto Baar,https://dinnerbooking.com/ee/et-EE/r3959/voivoi-tuli-resto-baar,PIRET,Suurepärane!,5.0,5.0,5.0,5.0,5.0,5.0,1,et
DinnerBooking,VÕIVÕI Tuli Resto Baar,https://dinnerbooking.com/ee/et-EE/r3959/voivoi-tuli-resto-baar,LIIS,"Kõik oli super! Väga ilus interjöör ning hea restorani / baar-lounge lahendus kahel korrusel. Toidud olid kõik maitsvad. Mõni roog üllatas eriti positiivselt, just valmistusviisi poolest. Peakoka serveeritud dessert oli ilus ning muidugi maitsev lõpp õhtule.",5.0,5.0,5.0,5.0,5.0,5.0,36,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,SVEN,Teenindus ja toit oli väga hea! Tänan meeldiva õhtu eest!,4.8,5.0,5.0,5.0,5.0,4.0,10,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,KATRIIN,Kõik oli vága kena ja maitsev. Ainult akna all istudes puhus kusagilt vága peale ja külm oli.,4.8,5.0,5.0,5.0,5.0,4.0,17,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,JANNE,Väga maitsev toit. Tore teenindaja. Täname!,4.2,5.0,4.0,4.0,4.0,4.0,6,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,LEENA,Tellisin kala. Maitsetu oli nii kala kui ka salat selle juures. Väga suur pettumus.,2.8,1.0,4.0,4.0,3.0,2.0,14,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,GERLI,"Saabudes andsime sisse nii eel kui pearoogade telimuse. Eelroad saabusid üsna kiiresti, kuid seejärel meid unustati. Teenindaja väitis, et toitudega läheb 15 minutit, kuid meie ootasime 45 minutit. Toit toodi lauda kohe kui küsisin, et kas meid on unustatud?
Kahjuks aga burgerite vahel olev liha oli täiesti toores ja teenindaja väitis, et nii peabki olema. Kuigi suur kahtlus, et teenindaja üldse mõistis, mida talle öelda soovisime (oli raskusi eesti keele mõistmisega).
Meie viga oli, et toitu tagasi ei saatnud, aga kahjuks head emotsiooni ei jäänud külastusest.",2.2,2.0,2.0,3.0,2.0,2.0,86,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,ANNA,"Bruxxis oli esimene külastus. Jäin väga rahule, kindlasti tulen veel kord.",4.8,4.0,5.0,5.0,5.0,5.0,11,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,JULIA,Oleks vaja rohkem teenindajad.,3.8,5.0,3.0,4.0,4.0,3.0,4,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,ANETT,"Mõnus atmosfäär, maitsev toit, super head kokteilid ning meeldiv teenindus.
Põnev oli näha kokkasid tööhoos, aga pisut häiris, kui grilli avades kandus sealt tulev toss ning tugev aroom üle saali.
Kuid üleüldine mulje jäi väga hea ning on plaan teine kordki külastada.",4.4,4.0,4.0,5.0,4.0,5.0,42,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,CATLYN,Kõik oli väga kenasti - hea toit ja asjalik teenindus. Igati meeldiv kogemus,4.8,5.0,5.0,5.0,5.0,4.0,13,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,VAHUR,"Väga halb pardipraad, lisaks ka liiga väike, mille eest 23€ on ilmselgelt üle küsitud:(",1.6,1.0,2.0,2.0,2.0,1.0,14,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,KARL,"Külastuskogemus oli algusest lõpuni väga meeldiv. Teenindajad olid sõbralikud ja arvestasid erisoovidega. Toit valmis kiirelt ja oli maitsev. Resoranis olid väga mugavad toolid ja omapärase kujundusega lauad. Meeldis, et oldi uut ja vana kombineeritud.",4.4,5.0,5.0,4.0,4.0,4.0,34,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,ELISABETH,Super teenindus ja koht on ilus!,5.0,5.0,5.0,5.0,5.0,5.0,6,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,MAI-LIIS,"Ei taha saada Eestis nii nõrga keeleoskusega teenindust! Toit oli imeline, aga kahjuks teenindus jättis soovida.",3.0,4.0,1.0,4.0,3.0,3.0,16,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,MONIKA,"Toit oli hea -kala mida sõin värske ja hõrk, magustoit suurepärane kookosvaht. Rikkus mulje see,et istusime 1 korrusel kus kohe on köök. Köögi ventilatsioon on nõrk ja praeving- õhk oli lausa sinine- oli talumatu. Praadimine oli korduv ja tekkis tahtmine välja minna. Samuti oli ebameeldiv,et kõik see toiduvalmistamise tugev lõhn jäi meie riietesse. Kahju,et keskkond rikkus rõõmu heast toidust. Samuti haises WC uriini järgi. Teise korruse saal oli rahvast täis ja samas nagu mingi teise asutuse oma- kõle keskkond.",2.4,5.0,3.0,1.0,1.0,2.0,79,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,MARIKA,väga maitsev toit ja teenindus!,4.8,5.0,5.0,5.0,5.0,4.0,5,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,KSENIA,"Väga hea koht ja söögide valik! Road näevad ilusad välja, nagu kunstiteosed. Kiidan teenindajat Renata",4.8,5.0,5.0,5.0,5.0,4.0,15,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,LOA,"Lahke ja hooliv personal, kena viisakas teenindus. Toit osalt väga hea, osalt keskmine. Interjöör keskpärane, aga meeleolu hea.",3.0,3.0,4.0,3.0,3.0,2.0,18,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,FRED,"Väga nõrk teenindus. Ootasime lauas ca 30 min, et keegi meie tellimuse võtaks. Toit saabus alles 1h peale lauda jõudmist. Broneeritud laud oli kellelegi teisele antud ja pidime laua valmimist ka ootama kuigi jõudsime õigel ajal. Kokkuvõtvalt katastroof teenindus ja ei soovita ning rohkem ei tuleks. Lisaks teenindajad räägivad segamisi eesti, vene ja inglise keelt. Võiks ära otsustada ühe keele, mida räägime.",2.2,4.0,1.0,2.0,1.0,3.0,62,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,MERIT,"Toit oli hea, kuid jookide hinnad liiga kõrged (tee maksis 7 eurot!) ja samuti ei meeldinud, et tavalist kraanivett ei ole võimalik lauda tellida. Samuti ei meeldinud see online QR koodi kaudu kättesaadav menüü ja selle kaudu maksmise kohustus. Ma oma arust tulin restorani mitte Balti jaama toidutänavale. Selle kõige juures oli veidi naljakas, et mulle pakuti välja tipi andmise võimalus. Kutsuge mind vanamoodsaks, kuid mulle meeldib restoranis teenindajaga suhtlemine ja talle oma tellimuse andmine. Samuti eelistan ma maksta ja olenevalt kogemusest jätta ka tipp peale seda kui olen oma külastuse lõpetanud. Tipi jätmine enne kui ma teenindajat isegi näinud olen ei ole minu hinnangul põhjendatud. See kogemus ausalt öeldes ärritas mind ja ma ei soovitaks seda teistele.",2.4,3.0,2.0,4.0,2.0,1.0,118,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,ANDRES,Kõik oli ok.Teenindus kiire ja toidud maitsesid hästi...,5.0,5.0,5.0,5.0,5.0,5.0,8,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,PILLE,"Teenindaja unustas meid pidevalt ära. Näiteks kui ütlesime, et kohe võib tagasi tulla, sest tellime magustoitu ka.Ei tulnud teenindajat. Üks tellitud veiseburger ei olnud meedium vaid täiesti üle küpsenud. Kui kelnerile ütlesime, siis lihtsalt kehitas õlgu.",2.2,2.0,1.0,3.0,3.0,2.0,36,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,RAIVO,Kõik oli suurepärane ei ole rohkem midagi lisada.,5.0,5.0,5.0,5.0,5.0,5.0,8,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,DAGNIJA,Hästi koos veedatud aeg sõpradega,4.0,4.0,4.0,4.0,4.0,4.0,5,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,MARGIT,Toit oli väga maitsev ja atmosfaar super. Vahuveini hind ja kvaliteet aga küsitav.,3.8,4.0,4.0,5.0,4.0,2.0,13,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,DANEL,"Toit suurepärane, eriti just eelroad ja oma limonaad viis keele alla! Teenindus tundus veidi kogenematu, kuid püüdlikus kompenseeris selle!",3.8,4.0,3.0,5.0,3.0,4.0,19,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,RAIVO,Kindlasti Külastan lähiajal uuesti.,5.0,5.0,5.0,5.0,5.0,5.0,4,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,JANNE,"Tore teenendus, hubane koht, hea toit. Tänan!",5.0,5.0,5.0,5.0,5.0,5.0,7,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,KATRIN,"Teenindus võttis väga palju aega, tuli ise küsida magustoidu menüüd jne.",3.2,5.0,1.0,4.0,4.0,2.0,11,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,KADY,"Bataadifriikad olid meie jaoks liiga toored. Tellides sama kokteili uuesti, tuli teine kokteil poole väiksemas klaasis, hind oli sama.",3.4,3.0,3.0,4.0,4.0,3.0,19,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,KRISTEN,"Toidud olid maitsvad ja oma hinna väärilised. Teeninduse taset oleks vaja tõsta. Varem broneeritud lauast olid puudu noad, mida pidin eelroa söömiseks küsima. Menüü viidi ära peale eelroa ja pearoa tellimist. Magustoidu jaoks pidin ise sellele tähelepanu pöörama, et sooviks menüùd vaadata. Vett tellides valati mulle klaas täis, aga kaaslasele pidin ise vett alguses kallama. Muidu oli teenindaja viisaks suhtleja. Minu jaoks oli natuke palju segadust. Valisin ise laus kus istuda kuna ei saanud mingit juhist, tellitud toidu tutvustust polnud. Aga kuna toit oli hea, siis üldmulje ka hea.",2.8,3.0,2.0,3.0,3.0,3.0,89,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,PILLE-RIIN,"Toit ja kokteilid olid maitsvad, kuid teenindaja oli ilmselt uus ja väga tagasihoidlik ning vaikne. :)",3.8,5.0,2.0,4.0,4.0,4.0,16,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,LEILI,"Ükskõikne teenindaja, mitte ootustele vastav toit.",1.6,2.0,1.0,2.0,1.0,2.0,6,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,JEVGENIA,"Suupisted olid keskpärased. Kaheksajalg taignas oli 75% tainas ja suhteliselt maitsetu. Tellitud steigid olid täiesti külmad (heal juhul toatemperatuuril) samas kui garneering oli tulikuum (kartulid), medium rare steik oli täielikult toores (vb oli 3 meetri kauguselt panni näidatud, täiesti üleni punane seest), mõlemal steigil puudus igasugune pindmine koorik maillardi reaktsioonist ja tekstuur oli täiesti vedel. Ma pole kunagi nii kurbasid steike oma elus näinud! Ma olen oma elus ehk paar korda pidanud toidu tagasi saatma, ja see oli üks neist kordadest. Lisaks oli teenindus superaeglane ja kaootiline, küll teenindav tütarlaps oli viisakas ja arusaav.
Ma ei soovita seda kohta kellegile, üks kohutavamaid gastronoomilisi kogemusi viimaste aastate jooksul, ja seda eriti veel tähtpäevade puhul!",1.8,1.0,2.0,4.0,1.0,1.0,113,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,ERKI,"Teenindajat pidi kaua ootama, pearoogasid üritati lauda tuua juba enne eelroogade lõpetamist. Palusime pearoogadega veel oodata ning meile lubati, et valmistatakse uued pearoad. Kahjuks olid pearoad siiski uuesti lauda saabudes jahedad ning tekstuurilt aru saada, et ka seisnud. Üheks pearoaks pidi olema maisakana filee, kuid lisaks fileele oli roas sees ka kont.
Positiivse poole pealt siiski vabandati ning oldi nõus soodustusega halba kogemust kompenseerima.
Ka restorani interjöör on väga meeldiva kujundusega.",1.6,1.0,1.0,4.0,1.0,1.0,71,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,ARNO,"Käisime eile perega ǒhtust söömas. Naine tellis merekarbid, kuid nendele unustati soola panna. Mina tellisin ribi, kuid liha oli külm, kuid hoolimata sellest ülimaitsev. Kahjuks oli merekarpidel midagi viga, sest naine jooksis koju jõudes oksendama.

Hoolimata sellest ütlen, et toit on ülimaitsev ja kindlasti soovitan teistel restorabi külastada",3.8,1.0,5.0,5.0,5.0,3.0,48,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,TATJANA,Kõik oli hea aga ei midagi erilist võibolla oli asi minu toiduvalikus ja kõht polnud tühi...,3.4,3.0,4.0,4.0,3.0,3.0,16,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,ANNA,Teenindajad olid liiga hõivatud teiste laudadega. Toit oli hea.,3.0,3.0,3.0,3.0,3.0,3.0,9,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,OLGA,"Maitsev toit, huvitav serveerimine ja meeldiv atmosfäär koos teenindusega.",4.4,4.0,4.0,4.0,5.0,5.0,9,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,IRINA,"Burgereid tasub ikka sööma minna, need olid väga head. Part oli kahjuks soolane, antrekoot aga kuiv, kuigi oli palutud meedium küpsusaste.",2.8,2.0,3.0,4.0,3.0,2.0,21,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,MARTA,"Mina ja minu abikaasa tellisime burgerid ja kotlettide sees olid kõhred. Me pidime selle eest täissummat maksma , aga lõppuni Ei saanud seda süüa. Personal ei oska Eesti keelt üldse ainult vene ja inglise keeled",1.8,2.0,2.0,3.0,1.0,1.0,35,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,IVAR,"Toiti oli matsev ja suured tänud kokkadele.

Kahjuks rikkus terve kogemuse teenindajate asjatundmatus. Soovitan vaadata videost, mis sel õhtul garderoobis toimus. Meie külalusele kukkus riidenagi selga, millest annab valu tänaseni tunda. Arusaadavalt oli inimene selle peale pahane, kuid teenindaja ei osanud olukorda kuidagi lahendada. vastupidi, tegi asja ainult hullemaks, sest ei pidanud vabandamist restorani nimel vajalikuks ning vastas vaid , et see polnud isiklikult tema süü. Juhin tähelepanu, et see on siiski restorani kohustus tagada külastajate turvalisus ning antud õhtul see teil ebaõnnestus. Soovitan see nagi sealt ära viia, kui teil ei ole inimest, kes jälgiks, et riiete paigutus nagile oleks ühtlane, mis tagaks selle stabiilsuse. Viimase puudumise tõttu see meie õhtu rikkuski.

Kui tavaliselt tunneb teenindaja ise huvi, kas saab enne toitude tellimist jooke pakkuda, siis tundub, et teie restoranis sellist praktikat ei ole. Ootasime pikalt ja kõnetasime teenindajat lõpuks ise. Võimalik, et antud neiu jaoks oligi meiega ebamugav suhelda, kuid oleks siis võinud teise teenindajaga lauad ära vahetada, kui me nii vastumeelsed olime.

Närvidele käis ka üks verinoor noormees-teenindaja, kes korduvalt laua kǒrval kapi juures kolistamas käis. Nuge-kahvleid saab vaikselt ka kappi panna, mitte hooletullt ja müra saatel nagu tema seda tegi. Kui selline tahtlikult tekitatud müra on osa atmosfäärist, siis minu maitsele see ei vasta ja järelikult ei ole see koht minu jaoks. Järelikult oli esmane kogemus mõned kuud varem ekslik ja edaspidi teid ei tülita.

Endiselt tänu kokkadele.",1.8,3.0,1.0,1.0,1.0,3.0,232,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,INGRID,"Pearoa ribid olid liiga kõrgel kuumusel küpsetatud ja liiga lühikest aega. Veiselihaburger oli maitselt okei, ei midagi erilist, friikartulid magedad. Lõhe portsion oli võrreldes teiste pearoogadega väike. Brokkolini eelroog oli monotoonse maitsega, ei olnud erilist maitseelamust. Ettekandja ei pakkunud etiketi kohaselt lauale vett, kuigi klaasid olid seal. Oli teeninduses väga aeglane (meid oli 4), teised lauad ümberringi said teistelt teenindajatelt kiirema teeninduse, ka meist suuremate seltskondade juures.",1.8,1.0,1.0,4.0,2.0,1.0,67,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,ANNE,"Kahjuks ooteaeg kuni teenindaja tuleks meie juurde oli pikk ja meile ei olnud piisavalt tähelepanu. Otsisime teenindajat tihti, et tuleks meie juurde.
Söögi ooteaeg ka oli pikk, dessertid ootasime rohkem kui 20 min.",3.0,3.0,2.0,4.0,3.0,3.0,33,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,KAJA,"Olen väga pettunud. Kuna ma broneerisin kuu aega ette sünnupäevalaua alumisele korrusele ja kohale jõudes, ei kavatsenud mitte broneerinud kliendid lauda vabastada. Meie pidime suunduma pööningule kuigi olime ette broneerinud laua. Ei saagi aru, miks on ettebroneerimine kui see ei toimi. Restoran muidugi tegi meile kokteilid välja aga tuju oli rikutud. Miks eelistati ülbeid ja juhuslikke kliente, kes ei suvatsenud ennast liigutada, meile, kes broneerisid laua ette. Oleme korduvalt külastanud seda restorani, nüüd aga valime R 14 või mingi teise koha. Tahtsin teha üllatuse oma Tartu sõbrannadele, välja kukkus aga ebameeldiv kogemus, mida ei taha enam kunagi kogeda. Kahju.",3.2,5.0,4.0,1.0,2.0,4.0,99,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,EEVA-LIISA,Kõik oli väga õdus ja meeldiv.,4.0,4.0,4.0,5.0,4.0,3.0,6,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,JANNE,Teenindus oli suurepärane ja toidud väga maitsvad! Väga rahul!,4.6,5.0,5.0,4.0,5.0,4.0,9,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,BENITA,Kindlasti soovitan. Ammu ei ole käinud kohas kust ära minna ei taha. Nii sõbralik teenindus ja maitsev toit.,5.0,5.0,5.0,5.0,5.0,5.0,18,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,KIRILL,"Kõrged hinnad, eriti kange alkoholile.",3.2,4.0,3.0,5.0,3.0,1.0,5,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,DOREEN,Eelmisel suvel olid toidud paremad,2.8,1.0,3.0,4.0,4.0,2.0,5,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,PAULI,"Ootasime head atmosfääri, aga restoranis mängis valjult elektrooniline (mitte-)muusika. Oleksime meeleldi istunud kauemini, aga tümpse hakkas tõesti närvidele ning sõime kiiresti ära ja läksime.
Toidud oleksid olnud huvitavad ja ehk maitsvadki, kahjuks nii minu vahvlile kui ka küülikule topiti peale samad tugevamaitselist ""demi-glaze"" kastmed, mis ei eriti sobinud kummalegi ning sai mõlemat maitsma täpselt samalt.",1.8,2.0,3.0,1.0,2.0,1.0,55,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,LAURA,"Teeninduse kiirus oli allapoole arvestust, teenindajad jätsid mulje nagu me poleks oodatud, kuigi oli isegi lauabroneering. Kohv oli peaaegu jahtunud.",2.0,1.0,1.0,5.0,2.0,1.0,20,et
DinnerBooking,Bruxx - New Belgian,https://dinnerbooking.com/ee/et-EE/r3171/bruxx-new-belgian,TUULIKA,"Hea toit ja ilus hoone, teenindaja oli sõbralik ja tähelepanelik. Aitäh!
Segasid ehitistööd ja alguses oleks võinud meid kiiremini tellima ergutada.",4.0,5.0,4.0,4.0,4.0,3.0,21,et
